jobId,employerId,hourlyRate,startTime,endTime,daysToWork,educationRequirement
871,1309,10,8:41:00 AM,4:41:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
872,1310,10,8:10:00 AM,4:10:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
873,1310,13.87981724,7:24:00 AM,3:24:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
874,1310,10,8:26:00 AM,4:26:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
875,1310,10,8:59:00 AM,4:59:00 PM,"[Wednesday,Sunday,Thursday,Tuesday,Saturday]",HighSchoolOrCollege
876,1310,16.88121097,7:40:00 AM,3:40:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
877,1310,10.47103836,8:03:00 AM,4:03:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
878,1311,13.21577489,8:15:00 AM,4:15:00 PM,"[Friday,Tuesday,Wednesday,Sunday,Monday]",Low
879,1311,10,7:03:00 AM,3:03:00 PM,"[Friday,Wednesday,Saturday,Thursday,Monday]",HighSchoolOrCollege
880,1311,10,8:23:00 AM,4:23:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
881,1311,25.88897917,7:11:00 AM,3:11:00 PM,"[Saturday,Thursday,Friday,Monday,Tuesday]",HighSchoolOrCollege
882,1311,10.91874656,8:51:00 AM,4:51:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
883,1311,19.38575948,7:27:00 AM,3:27:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
884,1312,10,7:47:00 AM,3:47:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
885,1312,40.41358804,8:44:00 AM,4:44:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
886,1313,14.5232238,8:53:00 AM,4:53:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
887,1313,16.53322433,8:39:00 AM,4:39:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
888,1313,46.87618223,8:13:00 AM,4:13:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
889,1313,10.41144239,7:50:00 AM,3:50:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
890,1314,12.49446025,8:17:00 AM,4:17:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
891,1314,18.45196813,7:47:00 AM,3:47:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
892,1314,10,8:58:00 AM,4:58:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Low
893,1314,10,7:41:00 AM,3:41:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
894,1315,10.35668513,7:16:00 AM,3:16:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
895,1315,22.80892606,8:53:00 AM,4:53:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
896,1315,10.50892786,7:27:00 AM,3:27:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
897,1315,13.00755388,7:03:00 AM,3:03:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
898,1315,10.4720369,8:57:00 AM,4:57:00 PM,"[Sunday,Wednesday,Monday,Tuesday,Thursday]",Low
899,1315,10,8:21:00 AM,4:21:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
900,1315,10,8:55:00 AM,4:55:00 PM,"[Saturday,Friday,Sunday,Wednesday,Thursday]",HighSchoolOrCollege
901,1315,20.23746323,7:52:00 AM,3:52:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
902,1315,22.92390978,8:26:00 AM,4:26:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
903,1316,22.04644555,8:50:00 AM,4:50:00 PM,"[Thursday,Wednesday,Sunday,Monday,Friday]",Bachelors
904,1316,13.00760707,7:35:00 AM,3:35:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
905,1316,13.94454953,7:55:00 AM,3:55:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
906,1316,10,8:09:00 AM,4:09:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
907,1316,29.42995581,7:46:00 AM,3:46:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
908,1317,15.67325459,7:23:00 AM,3:23:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Low
909,1317,12.09067084,7:48:00 AM,3:48:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
910,1317,22.18867984,8:57:00 AM,4:57:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
911,1317,10,8:42:00 AM,4:42:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
912,1317,10.84945038,8:54:00 AM,4:54:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
913,1317,10,8:08:00 AM,4:08:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
914,1318,26.01331162,7:32:00 AM,3:32:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
915,1318,10,8:43:00 AM,4:43:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
916,1318,11.1672872,7:44:00 AM,3:44:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
917,1318,10,7:31:00 AM,3:31:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Low
918,1318,13.05140258,7:11:00 AM,3:11:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
919,1318,10,8:19:00 AM,4:19:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
920,1319,18.65503025,8:43:00 AM,4:43:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
921,1319,21.28169642,7:13:00 AM,3:13:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
922,1319,19.51205508,8:48:00 AM,4:48:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
923,1320,10,8:37:00 AM,4:37:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Low
924,1320,19.59861796,7:41:00 AM,3:41:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
925,1320,27.68109161,8:43:00 AM,4:43:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
926,1321,12.50750667,8:03:00 AM,4:03:00 PM,"[Sunday,Saturday,Monday,Wednesday,Thursday]",HighSchoolOrCollege
927,1321,10,7:20:00 AM,3:20:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
928,1321,11.92598389,8:41:00 AM,4:41:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
929,1321,45.17642078,8:06:00 AM,4:06:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
930,1322,10,7:40:00 AM,3:40:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
931,1322,21.57761764,8:23:00 AM,4:23:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
932,1323,83.93446272,8:01:00 AM,4:01:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
933,1323,14.07752946,7:32:00 AM,3:32:00 PM,"[Saturday,Monday,Thursday,Friday,Wednesday]",HighSchoolOrCollege
934,1323,20.046287,7:35:00 AM,3:35:00 PM,"[Friday,Wednesday,Tuesday,Monday,Saturday]",HighSchoolOrCollege
935,1323,22.49121518,7:49:00 AM,3:49:00 PM,"[Tuesday,Monday,Friday,Wednesday,Thursday]",HighSchoolOrCollege
936,1323,19.90696885,8:57:00 AM,4:57:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
937,1323,23.52102484,7:51:00 AM,3:51:00 PM,"[Friday,Saturday,Wednesday,Monday,Thursday]",HighSchoolOrCollege
938,1324,40.42593089,7:43:00 AM,3:43:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
939,1324,10,7:33:00 AM,3:33:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Low
940,1324,43.38011083,7:54:00 AM,3:54:00 PM,"[Thursday,Saturday,Monday,Wednesday,Friday]",Bachelors
941,1324,10,8:42:00 AM,4:42:00 PM,"[Tuesday,Monday,Sunday,Wednesday,Saturday]",Low
942,1324,10,8:27:00 AM,4:27:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Low
943,1325,15.31757936,7:12:00 AM,3:12:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
944,1325,43.70137786,8:21:00 AM,4:21:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
945,1325,24.11116729,7:38:00 AM,3:38:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
946,1326,27.35769802,8:14:00 AM,4:14:00 PM,"[Wednesday,Saturday,Thursday,Monday,Friday]",Bachelors
947,1326,10,8:46:00 AM,4:46:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
948,1326,30.91536255,8:47:00 AM,4:47:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
949,1326,10,8:20:00 AM,4:20:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
950,1326,19.28670629,7:46:00 AM,3:46:00 PM,"[Thursday,Monday,Saturday,Sunday,Tuesday]",HighSchoolOrCollege
951,1326,17.4676004,8:58:00 AM,4:58:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
952,1326,28.54575938,8:25:00 AM,4:25:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
953,1327,10,8:23:00 AM,4:23:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
954,1327,12.75542565,7:06:00 AM,3:06:00 PM,"[Monday,Sunday,Saturday,Thursday,Wednesday]",HighSchoolOrCollege
955,1327,13.55256264,8:36:00 AM,4:36:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
956,1328,10,8:30:00 AM,4:30:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
957,1328,11.97183016,7:50:00 AM,3:50:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
958,1328,20.41393348,8:18:00 AM,4:18:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
959,1329,10,7:08:00 AM,3:08:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
960,1329,72.8935323,8:55:00 AM,4:55:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
961,1329,10,7:35:00 AM,3:35:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
962,1329,14.18868647,7:07:00 AM,3:07:00 PM,"[Tuesday,Friday,Monday,Sunday,Thursday]",HighSchoolOrCollege
963,1330,22.37551,8:21:00 AM,4:21:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
964,1330,26.47112466,7:06:00 AM,3:06:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
965,1330,15.31652523,8:13:00 AM,4:13:00 PM,"[Saturday,Sunday,Wednesday,Thursday,Monday]",Bachelors
966,1330,12.9367591,7:24:00 AM,3:24:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
967,1330,11.45970987,7:58:00 AM,3:58:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
968,1330,15.6459599,7:54:00 AM,3:54:00 PM,"[Saturday,Wednesday,Thursday,Friday,Monday]",Bachelors
969,1330,23.244835,8:52:00 AM,4:52:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
970,1330,10,8:46:00 AM,4:46:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Low
971,1331,25.76592627,7:20:00 AM,3:20:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
972,1331,20.87630283,8:44:00 AM,4:44:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
973,1331,10.6517557,8:25:00 AM,4:25:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
974,1332,10,7:12:00 AM,3:12:00 PM,"[Thursday,Saturday,Sunday,Monday,Tuesday]",HighSchoolOrCollege
975,1332,11.94341259,8:59:00 AM,4:59:00 PM,"[Monday,Wednesday,Sunday,Saturday,Friday]",HighSchoolOrCollege
976,1332,32.71352901,8:38:00 AM,4:38:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
977,1333,15.71178212,8:00:00 AM,4:00:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
978,1333,10,7:08:00 AM,3:08:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
979,1333,10,8:53:00 AM,4:53:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
980,1334,26.71134374,8:24:00 AM,4:24:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
981,1334,25.76318569,8:42:00 AM,4:42:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
982,1334,29.59271397,8:04:00 AM,4:04:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
983,1334,10,7:24:00 AM,3:24:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
984,1335,15.92434016,7:19:00 AM,3:19:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
985,1335,10,7:16:00 AM,3:16:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
986,1335,13.11690693,7:33:00 AM,3:33:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
987,1336,21.20790321,8:03:00 AM,4:03:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
988,1336,12.02696114,8:12:00 AM,4:12:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
989,1336,10.03641683,8:38:00 AM,4:38:00 PM,"[Thursday,Saturday,Sunday,Tuesday,Friday]",HighSchoolOrCollege
990,1336,10,7:07:00 AM,3:07:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
991,1337,10,8:22:00 AM,4:22:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
992,1337,10,7:55:00 AM,3:55:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
993,1337,10,7:27:00 AM,3:27:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
994,1337,20.38467422,8:34:00 AM,4:34:00 PM,"[Saturday,Tuesday,Monday,Friday,Thursday]",HighSchoolOrCollege
995,1337,11.57143641,7:04:00 AM,3:04:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
996,1337,21.48015018,8:33:00 AM,4:33:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
997,1337,10,8:27:00 AM,4:27:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
998,1337,55.33093703,8:03:00 AM,4:03:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
999,1338,10.02363356,8:17:00 AM,4:17:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1000,1338,10,8:15:00 AM,4:15:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1001,1339,11.7592208,7:20:00 AM,3:20:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1002,1339,29.20976431,8:00:00 AM,4:00:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
1003,1339,30.57352117,7:09:00 AM,3:09:00 PM,"[Monday,Sunday,Wednesday,Saturday,Thursday]",Bachelors
1004,1339,10,7:35:00 AM,3:35:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1005,1339,17.26811112,7:00:00 AM,3:00:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1006,1340,10,7:44:00 AM,3:44:00 PM,"[Friday,Tuesday,Saturday,Sunday,Wednesday]",HighSchoolOrCollege
1007,1340,49.01816424,7:45:00 AM,3:45:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
1008,1340,11.48652835,7:43:00 AM,3:43:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Low
1009,1340,10,7:10:00 AM,3:10:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1010,1340,13.83106627,8:25:00 AM,4:25:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Low
1011,1341,20.28273027,8:51:00 AM,4:51:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
1012,1341,10,8:33:00 AM,4:33:00 PM,"[Tuesday,Thursday,Wednesday,Sunday,Friday]",HighSchoolOrCollege
1013,1341,23.71749452,8:15:00 AM,4:15:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
1014,1341,24.61226585,8:18:00 AM,4:18:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1015,1341,46.13153421,8:54:00 AM,4:54:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
1016,1341,10,8:59:00 AM,4:59:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1017,1734,47.42795226,7:16:00 AM,3:16:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
1018,1734,10,8:33:00 AM,4:33:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1019,1734,66.45592585,8:59:00 AM,4:59:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
1020,1734,25.29102034,8:14:00 AM,4:14:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
1021,1735,13.05526647,7:57:00 AM,3:57:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1022,1735,28.13471974,8:05:00 AM,4:05:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Low
1023,1735,12.35201943,8:16:00 AM,4:16:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1024,1735,81.11111269,7:42:00 AM,3:42:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
1025,1735,32.8495328,8:46:00 AM,4:46:00 PM,"[Thursday,Wednesday,Friday,Sunday,Monday]",Graduate
1026,1735,10,8:23:00 AM,4:23:00 PM,"[Saturday,Monday,Wednesday,Tuesday,Thursday]",Low
1027,1735,12.85227901,7:56:00 AM,3:56:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
1028,1735,29.7986982,7:44:00 AM,3:44:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
1029,1736,19.87990156,7:57:00 AM,3:57:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
1030,1736,33.85419554,7:52:00 AM,3:52:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
1031,1736,29.21278471,8:48:00 AM,4:48:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
1032,1736,16.1450585,8:20:00 AM,4:20:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
1033,1736,32.13620468,8:35:00 AM,4:35:00 PM,"[Thursday,Tuesday,Sunday,Monday,Saturday]",HighSchoolOrCollege
1034,1737,26.05744955,7:39:00 AM,3:39:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1035,1737,29.80940677,8:33:00 AM,4:33:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1036,1737,17.01070245,7:42:00 AM,3:42:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1037,1737,28.96891858,7:03:00 AM,3:03:00 PM,"[Friday,Sunday,Monday,Saturday,Wednesday]",Low
1038,1737,14.78287882,7:56:00 AM,3:56:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1039,1737,10,8:59:00 AM,4:59:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1040,1737,10,7:04:00 AM,3:04:00 PM,"[Monday,Friday,Saturday,Wednesday,Thursday]",HighSchoolOrCollege
1041,1737,40.08308064,7:40:00 AM,3:40:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
1042,1738,23.67276734,7:42:00 AM,3:42:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
1043,1738,13.73146359,7:44:00 AM,3:44:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
1044,1738,11.2078442,8:25:00 AM,4:25:00 PM,"[Saturday,Sunday,Wednesday,Friday,Tuesday]",HighSchoolOrCollege
1045,1739,10.9614756,7:46:00 AM,3:46:00 PM,"[Wednesday,Thursday,Monday,Friday,Sunday]",HighSchoolOrCollege
1046,1739,10,7:23:00 AM,3:23:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1047,1739,10,7:44:00 AM,3:44:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1048,1739,10,7:33:00 AM,3:33:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1049,1740,25.05297583,7:19:00 AM,3:19:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1050,1740,17.3031235,7:13:00 AM,3:13:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1051,1740,22.60393345,7:44:00 AM,3:44:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
1052,1741,29.59011339,8:02:00 AM,4:02:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1053,1741,10,7:13:00 AM,3:13:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1054,1742,10.17554134,8:25:00 AM,4:25:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1055,1742,10,7:23:00 AM,3:23:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Low
1056,1742,34.8612211,7:53:00 AM,3:53:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
1057,1742,12.79400672,7:35:00 AM,3:35:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1058,1742,19.39909013,7:50:00 AM,3:50:00 PM,"[Saturday,Thursday,Friday,Tuesday,Sunday]",HighSchoolOrCollege
1059,1742,25.78204584,8:20:00 AM,4:20:00 PM,"[Monday,Saturday,Friday,Thursday,Wednesday]",Bachelors
1060,1742,19.22929439,7:57:00 AM,3:57:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1061,1743,10,7:19:00 AM,3:19:00 PM,"[Sunday,Tuesday,Wednesday,Thursday,Friday]",Low
1062,1743,40.96624944,7:16:00 AM,3:16:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
1063,1743,18.14987516,7:50:00 AM,3:50:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
1064,1743,10,7:35:00 AM,3:35:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1065,1743,17.65635719,7:40:00 AM,3:40:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
1066,1744,14.59848535,8:38:00 AM,4:38:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Low
1067,1744,15.37486953,8:03:00 AM,4:03:00 PM,"[Monday,Saturday,Sunday,Wednesday,Thursday]",HighSchoolOrCollege
1068,1744,10,8:55:00 AM,4:55:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
1069,1744,10,7:34:00 AM,3:34:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Low
1070,1744,16.22430374,7:55:00 AM,3:55:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1071,1745,19.53424947,7:56:00 AM,3:56:00 PM,"[Tuesday,Thursday,Monday,Sunday,Friday]",HighSchoolOrCollege
1072,1745,11.46413345,8:40:00 AM,4:40:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1073,1745,13.78144621,7:02:00 AM,3:02:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1074,1745,20.13661721,8:25:00 AM,4:25:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
1075,1745,10.91428794,8:06:00 AM,4:06:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1076,1745,22.11762289,8:48:00 AM,4:48:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
1077,1745,40.16009329,7:41:00 AM,3:41:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
1078,1746,11.00841936,8:22:00 AM,4:22:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1079,1746,17.2233364,8:06:00 AM,4:06:00 PM,"[Saturday,Sunday,Wednesday,Thursday,Monday]",HighSchoolOrCollege
1080,1746,19.44053854,8:37:00 AM,4:37:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
1081,1746,12.43409235,8:50:00 AM,4:50:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
1082,1746,47.33670514,7:46:00 AM,3:46:00 PM,"[Wednesday,Monday,Tuesday,Sunday,Friday]",Bachelors
1083,1747,10,7:03:00 AM,3:03:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
1084,1747,12.73070567,7:40:00 AM,3:40:00 PM,"[Sunday,Thursday,Saturday,Wednesday,Tuesday]",HighSchoolOrCollege
